  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
720617 00208 201607301655 270   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   90   77 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301715 260   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   91   75 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301735 230   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   91   75 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301755 270   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   91   73 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301815 240   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   93   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301835 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   91   73 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301855 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   93   73 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301915 190   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   93   73 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301935 200   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   93   73 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607301955 220   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   91   73 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607302015 240   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   93   73 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607302035 220   6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   91   73 ****** 29.99 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607302055 ***   0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   93   73 ****** 29.98 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607302115 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   93   73 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607302135 250   5 ***  50 *** * * * 10.0 ** ** ** ** ** ** ** ** *   95   73 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607302155 190   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   95   73 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607302215 ***   0 ***  75 *** * * * 10.0 ** ** ** ** ** ** ** ** *   93   73 ****** 29.96 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607302235 220   6 *** 722 SCT * * *  2.5 ** ** ** ** 61 ** ** ** *   86   77 ****** 29.96 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607302255 220   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   86   79 ****** 29.96 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607302315 180  17  21 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   86   75 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607302335 210  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   84   75 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607302355 200  11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   84   75 ****** 29.96 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310015 170   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   86   75 ****** 29.96 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310035 170   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   86   75 ****** 29.96 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310055 170   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   84   75 ****** 29.96 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310115 170   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   84   75 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310135 160   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   75 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310155 160   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   75 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310215 160   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   75 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310235 160   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   75 ****** 29.98 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310255 180   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   77 ****** 29.98 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310315 170   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   77 ****** 29.99 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310335 170   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   77 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310355 180   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   77 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310415 190   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   77 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310435 190   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   77 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310455 180   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   77 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310515 180   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310535 170   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310555 170   5 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310615 180   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310635 190   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310655 180   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310715 180   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310735 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310755 210   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310815 190   5 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   77   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310835 ***   0 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   77   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310855 190   7 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   77   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310915 190   5 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   77   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310935 200   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607310955 200   6 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   77   75 ****** 29.99 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311015 210   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311035 230   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311055 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311115 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311135 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   75   75 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311155 ***   0 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311215 170   3 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311235 170   3 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   77 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311255 180   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   77 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311315 200   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   77 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311335 200   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   77 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311355 200   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   84   77 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311415 210  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   84   79 ****** 30.05 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311435 210  11 ***  19 *** * * * 10.0 ** ** ** ** ** ** ** ** *   86   77 ****** 30.05 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311455 220  10 ***  21 *** * * * 10.0 ** ** ** ** ** ** ** ** *   86   77 ****** 30.05 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311515 240   9 ***  23 *** * * * 10.0 ** ** ** ** ** ** ** ** *   88   77 ****** 30.05 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311535 230   9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   86   75 ****** 30.05 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311555 230   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   88   77 ****** 30.05 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311615 220   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   88   77 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311635 230   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   88   77 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311655 200   3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   90   77 ****** 30.05 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311715 240   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   90   75 ****** 30.05 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311735 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   90   75 ****** 30.05 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311755 180   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   90   75 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311815 180   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   90   75 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311835 190   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   90   75 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311855 160   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   90   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311915 180   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   90   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311935 190   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   91   75 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607311955 210   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   93   75 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607312015 170   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   91   73 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607312035 200   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   91   73 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607312055 230  10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   86   75 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607312115 230   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   88   77 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607312135 260   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   90   77 ****** 29.99 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607312155 260   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   91   77 ****** 29.98 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607312215 220   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   91   75 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607312235 160   7 *** 722 SCT * * *  8.0 ** ** ** ** 61 ** ** ** *   91   77 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607312255 ***   0 *** 722 SCT * * *  8.0 ** ** ** ** ** ** ** ** *   88   77 ****** 29.98 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607312315 190   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   90   77 ****** 29.98 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607312335 180   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   91   75 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201607312355 170   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   88   75 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010015 180   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   90   75 ****** 29.98 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010035 180   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   88   75 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010055 200   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   86   73 ****** 29.98 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010115 180   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   84   75 ****** 29.98 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010135 190  10 ***  36 *** * * * 10.0 ** ** ** ** ** ** ** ** *   84   75 ****** 29.99 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010155 180   7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   84   75 ****** 29.99 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010215 170   6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010235 170   8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** *   82   75 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010255 180   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   75 ****** 30.01 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010315 180   7 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   81   75 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010335 190   8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   81   75 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010355 190   7 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   81   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010415 190   7 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   79   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010435 170   7 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010455 170   7 *** 722 CLR * * *  9.1 ** ** ** ** ** ** ** ** *   77   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010515 170   3 *** *** *** * * *  8.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010535 170   7 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010555 170   7 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010615 180   7 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010635 180   6 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010655 190   6 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010715 190   6 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010735 190   5 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   77   75 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010755 180   3 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   75   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010815 180   5 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   75   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010835 190   6 *** *** *** * * *  7.0 ** ** ** ** ** ** ** ** *   75   75 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010855 180   6 *** *** *** * * *  7.0 ** ** ** ** ** ** ** ** *   75   73 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010915 ***   0 *** *** *** * * *  6.0 ** ** ** ** 10 ** ** ** *   75   73 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010935 ***   0 *** 722 CLR * * *  6.0 ** ** ** ** 10 ** ** ** *   75   75 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608010955 ***   0 *** *** *** * * *  5.0 ** ** ** ** 10 ** ** ** *   75   73 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608011015 ***   0 *** 722 CLR * * *  6.0 ** ** ** ** 10 ** ** ** *   75   75 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608011035 ***   0 *** *** *** * * *  7.0 ** ** ** ** ** ** ** ** *   75   75 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608011055 ***   0 *** *** *** * * *  7.0 ** ** ** ** ** ** ** ** *   75   75 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608011115 ***   0 *** *** *** * * *  6.0 ** ** ** ** 10 ** ** ** *   73   73 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608011135 170   3 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   75   75 ****** 30.05 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608011155 190   3 *** 722 CLR * * *  5.0 ** ** ** ** 10 ** ** ** *   75   73 ****** 30.05 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608011215 190   3 *** *** *** * * *  5.0 ** ** ** ** 10 ** ** ** *   75   73 ****** 30.05 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608011235 ***   0 *** 722 CLR * * *  5.0 ** ** ** ** 10 ** ** ** *   75   75 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608011255 ***   0 *** 722 CLR * * *  6.0 ** ** ** ** 10 ** ** ** *   77   75 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608011315 200   5 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   79   77 ****** 30.07 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608011335 ***   0 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   81   77 ****** 30.08 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608011355 220   3 *** 722 CLR * * *  7.0 ** ** ** ** ** ** ** ** *   82   77 ****** 30.08 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608011415 ***   0 *** 722 CLR * * *  8.0 ** ** ** ** ** ** ** ** *   82   77 ****** 30.08 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608011435 220   8 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   84   77 ****** 30.08 ****** *** *** ***** ***** ***** ***** ** 
720617 00208 201608011455 200   7 ***  15 *** * * *  8.0 ** ** ** ** ** ** ** ** *   86   77 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
